;;;;;;;;
UF;Município;Código Escola no INEP;CNPJ;Entidade;Segmento;Número de Alunos;Categoria;Conveniada
RJ;RIO DE JANEIRO;33152004;4697185000196;02034 - CENTRO SOCIAL DA MULHER UEGA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33125490;30127625000180;02035 - CENTRO SOCIAL E AI COMO E QUE FICA;CRECHE INTEGRAL CONVENIADA; 49 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33125490;30127625000180;02035 - CENTRO SOCIAL E AI COMO E QUE FICA;PRÉ-ESCOLA INTEGRAL CONVENIADA; 17 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33122814;30122758000163;02036 - CRECHE BERCARIO MARIA HELENA DA ROCINHA;CRECHE INTEGRAL CONVENIADA; 79 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33122814;30122758000163;02036 - CRECHE BERCARIO MARIA HELENA DA ROCINHA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 3 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33122814;30122758000163;02036 - CRECHE BERCARIO MARIA HELENA DA ROCINHA;PRÉ-ESCOLA INTEGRAL CONVENIADA; 5 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33096619;34064808000154;02037 - CRECHE COM CANTINHO DA NATUREZA;CRECHE INTEGRAL CONVENIADA; 139 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33096619;34064808000154;02037 - CRECHE COM CANTINHO DA NATUREZA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33096619;34064808000154;02037 - CRECHE COM CANTINHO DA NATUREZA;PRÉ-ESCOLA INTEGRAL CONVENIADA; 30 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33124990;4447582000100;02038 - ACAO COMUNITARIA PRO FAVELA - DR MARCELLO CANDIA CRECHE CHACARA DO CEU;CRECHE INTEGRAL CONVENIADA; 56 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33124990;4447582000100;02038 - ACAO COMUNITARIA PRO FAVELA - DR MARCELLO CANDIA CRECHE CHACARA DO CEU;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33151962;;02039 - CRECHE ESCOLA MENINOS DE LUZ;CRECHE INTEGRAL CONVENIADA; 93 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33151962;;02039 - CRECHE ESCOLA MENINOS DE LUZ;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33151962;;02039 - CRECHE ESCOLA MENINOS DE LUZ;PRÉ-ESCOLA INTEGRAL CONVENIADA; 42 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33151962;;02039 - CRECHE ESCOLA MENINOS DE LUZ;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33122997;29270428000136;02040 - CRECHE MARIA MARIA;CRECHE INTEGRAL CONVENIADA; 73 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33123128;30126791000161;02041 - CRECHE PRE ESCOLA COM 199 PINGO DE GENTE;CRECHE INTEGRAL CONVENIADA; 42 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33123020;30022057000152;02042 - CRECHE SANTA CLARA;CRECHE INTEGRAL CONVENIADA; 36 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33123020;30022057000152;02042 - CRECHE SANTA CLARA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33123020;30022057000152;02042 - CRECHE SANTA CLARA;PRÉ-ESCOLA INTEGRAL CONVENIADA; 20 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33123020;30022057000152;02042 - CRECHE SANTA CLARA;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 3 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33124540;;02043 - ACAO COMUNITARIA PRO FAVELA DR MARCELLO CANDIA - CRECHE SANTA MONICA;CRECHE INTEGRAL CONVENIADA; 138 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33124540;;02043 - ACAO COMUNITARIA PRO FAVELA DR MARCELLO CANDIA - CRECHE SANTA MONICA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33148821;33593575000114;02044 - CRECHE E PRE ESCOLA SAO COSME E SAO DAMIAO;CRECHE INTEGRAL CONVENIADA; 23 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33148821;33593575000114;02044 - CRECHE E PRE ESCOLA SAO COSME E SAO DAMIAO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33148821;33593575000114;02044 - CRECHE E PRE ESCOLA SAO COSME E SAO DAMIAO;PRÉ-ESCOLA INTEGRAL CONVENIADA; 33 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33148821;33593575000114;02044 - CRECHE E PRE ESCOLA SAO COSME E SAO DAMIAO;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33097160;42136531000156;02045 - CENTRO DE RECUPERACAO INFANTIL;CRECHE INTEGRAL CONVENIADA; 46 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33097160;42136531000156;02045 - CENTRO DE RECUPERACAO INFANTIL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33114471;42144998000148;02046 - DISPENSARIO SANTA TEREZINHA DO MENINO JESUS DA GAVEA;CRECHE INTEGRAL CONVENIADA; 134 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33114471;42144998000148;02046 - DISPENSARIO SANTA TEREZINHA DO MENINO JESUS DA GAVEA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 3 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33122970;30119770000119;02047 - GRUPO COM MORRO DA ALEGRIA;CRECHE INTEGRAL CONVENIADA; 63 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33122970;30119770000119;02047 - GRUPO COM MORRO DA ALEGRIA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 3 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33169063;42106799000145;02048 - LAR CANTINHO FELIZ;CRECHE INTEGRAL CONVENIADA; 103 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33169063;42106799000145;02048 - LAR CANTINHO FELIZ;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33169063;42106799000145;02048 - LAR CANTINHO FELIZ;PRÉ-ESCOLA INTEGRAL CONVENIADA; 75 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33169063;42106799000145;02048 - LAR CANTINHO FELIZ;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33120935;33522079000170;02049 - INSTITUICAO OBRA DO BERCO;CRECHE INTEGRAL CONVENIADA; 78 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33120935;33522079000170;02049 - INSTITUICAO OBRA DO BERCO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 6 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33182175;;02052 - CRECHE CASA SANTA MARTA;CRECHE INTEGRAL CONVENIADA; 90 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33182175;;02052 - CRECHE CASA SANTA MARTA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33121982;42185041000140;02053 - SASP - SERVICO DE ASSISTENCIA SOCIAL PENTECOSTAL - CRECHE ESPERANCA;CRECHE INTEGRAL CONVENIADA; 92 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33121982;42185041000140;02053 - SASP - SERVICO DE ASSISTENCIA SOCIAL PENTECOSTAL - CRECHE ESPERANCA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33182540;5683369000160;02054 - UNIAO DE MULHERES PRO- MELHORAMENTO DA ROUPA SUJA;CRECHE INTEGRAL CONVENIADA; 54 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33349215;34054148000120;02055 - CRECHE DA CASA DO POBRE DE NOSSA SENHORA DE COPACABANA;CRECHE INTEGRAL CONVENIADA; 70 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33349215;34054148000120;02055 - CRECHE DA CASA DO POBRE DE NOSSA SENHORA DE COPACABANA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33349215;34054148000120;02055 - CRECHE DA CASA DO POBRE DE NOSSA SENHORA DE COPACABANA;PRÉ-ESCOLA PARCIAL CONVENIADA; 28 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33187657;;02056 - CRECHE SANTA CLARA;CRECHE INTEGRAL CONVENIADA; 100 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33187657;;02056 - CRECHE SANTA CLARA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33187657;;02056 - CRECHE SANTA CLARA;PRÉ-ESCOLA INTEGRAL CONVENIADA; 38 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33187657;;02056 - CRECHE SANTA CLARA;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 3 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33145024;14394865000194;02057 - CENT EDUC ESPERANCA DA 1ª IG BAT DO ALTO BOA VISTA;CRECHE INTEGRAL CONVENIADA; 49 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33145024;14394865000194;02057 - CENT EDUC ESPERANCA DA 1ª IG BAT DO ALTO BOA VISTA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33145024;14394865000194;02057 - CENT EDUC ESPERANCA DA 1ª IG BAT DO ALTO BOA VISTA;PRÉ-ESCOLA PARCIAL CONVENIADA; 28 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33192642;5575736000101;02058 - NUCLEO DE ASSISTENCIA SOCIAL CULTURAL EDUCIONAL E ECOLOGICO DA ROCINHA;CRECHE INTEGRAL CONVENIADA; 72 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33192642;5575736000101;02058 - NUCLEO DE ASSISTENCIA SOCIAL CULTURAL EDUCIONAL E ECOLOGICO DA ROCINHA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 3 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33198098;3465953001357;02060 - ASSOCIACAO CENTRO EDUCACIONAL REBRAL - ROCINHA;CRECHE INTEGRAL CONVENIADA; 93 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33198098;3465953001357;02060 - ASSOCIACAO CENTRO EDUCACIONAL REBRAL - ROCINHA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33199469;41366538000100;02061 - INSTITUTO MACINTYRE;CRECHE INTEGRAL CONVENIADA; 70 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33199469;41366538000100;02061 - INSTITUTO MACINTYRE;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33196664;46134974000169;02062 - CENTRO EDUCACIONAL ROUPA FELIZ;CRECHE INTEGRAL CONVENIADA; 11 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33196664;46134974000169;02062 - CENTRO EDUCACIONAL ROUPA FELIZ;PRÉ-ESCOLA INTEGRAL CONVENIADA; 5 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33197768;50039230000132;02063 - CRECHE ANJOS DO BEM;CRECHE INTEGRAL CONVENIADA; 36 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33197768;50039230000132;02063 - CRECHE ANJOS DO BEM;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33161259;6893183000106;03001 - ASSOCIACAO PRESBITERIANA CUIDANDO DO AMANHA - APCA;CRECHE INTEGRAL CONVENIADA; 83 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33107262;33638388000100;03002 - ABRIGO MARIA IMACULADA;CRECHE INTEGRAL CONVENIADA; 365 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33107262;33638388000100;03002 - ABRIGO MARIA IMACULADA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 9 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33141240;42103333000196;03003 - CASA SAO ROQUE;CRECHE INTEGRAL CONVENIADA; 198 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33141240;42103333000196;03003 - CASA SAO ROQUE;CRECHE INTEGRAL CONVENIADA ESPECIAL; 9 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33110689;33593575012805;03004 - CENTRO COMUNITARIO NOSSA SENHORA APARECIDA -CRECHE;CRECHE INTEGRAL CONVENIADA; 48 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33111634;;03005 - COLEGIO RUTH SANT ANNA JARDIM DE INFANCIA CIRANDA CIRANDINHA;CRECHE INTEGRAL CONVENIADA; 94 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33111634;;03005 - COLEGIO RUTH SANT ANNA JARDIM DE INFANCIA CIRANDA CIRANDINHA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33111634;;03005 - COLEGIO RUTH SANT ANNA JARDIM DE INFANCIA CIRANDA CIRANDINHA;PRÉ-ESCOLA PARCIAL CONVENIADA; 32 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33111634;;03005 - COLEGIO RUTH SANT ANNA JARDIM DE INFANCIA CIRANDA CIRANDINHA;EDUCAÇÃO ESPECIAL CONVENIADA - PRÉ-ESCOLA ; 3 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33183201;3817270000188;03006 - CRECHE CASA VIVA;CRECHE INTEGRAL CONVENIADA; 82 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33183201;3817270000188;03006 - CRECHE CASA VIVA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33183201;3817270000188;03006 - CRECHE CASA VIVA;PRÉ-ESCOLA INTEGRAL CONVENIADA; 37 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33109184;;03007 - CRECHE CHAMEGUINHO;CRECHE INTEGRAL CONVENIADA; 64 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33109184;;03007 - CRECHE CHAMEGUINHO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33068712;30716187000195;03008 - CRECHE COMUNITARIA ELIANA SATURNINO BRAGA;CRECHE INTEGRAL CONVENIADA; 101 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33109036;30717177000174;03009 - CRECHE COMUNITARIA JOAO FERREIRA;CRECHE INTEGRAL CONVENIADA; 59 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33109036;30717177000174;03009 - CRECHE COMUNITARIA JOAO FERREIRA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33556210;6926654000127;03010 - CRECHE ESCOLA COMUNITARIA MAE SOCIAL;CRECHE INTEGRAL CONVENIADA; 58 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33144613;2529871000122;03011 - CRECHE PADRE JUSTINO RUSSOLILLO;CRECHE INTEGRAL CONVENIADA; 51 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33129240;33593575012201;03012 - CRECHE MAE DO DIVINO SALVADOR;CRECHE INTEGRAL CONVENIADA; 250 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33129240;33593575012201;03012 - CRECHE MAE DO DIVINO SALVADOR;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33172021;;03013 - CRECHE JACAREZINHO;CRECHE INTEGRAL CONVENIADA; 221 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33172021;;03013 - CRECHE JACAREZINHO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 8 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33114528;33709171000143;03014 - CRECHE PLANTANDO O AMANHA;CRECHE INTEGRAL CONVENIADA; 167 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33114528;33709171000143;03014 - CRECHE PLANTANDO O AMANHA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33124728;33311291000430;03015 - CRECHE MARIETTA NAVARRO GAIO;CRECHE INTEGRAL CONVENIADA; 56 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33124728;33311291000430;03015 - CRECHE MARIETTA NAVARRO GAIO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33095264;549660000398;03016 - CRECHE SAO PEDRO NOLASCO;CRECHE INTEGRAL CONVENIADA; 92 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33095264;549660000398;03016 - CRECHE SAO PEDRO NOLASCO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33127786;29187747000182;03017 - CRECHE TERNURINHA;CRECHE INTEGRAL CONVENIADA; 39 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33127786;29187747000182;03017 - CRECHE TERNURINHA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33123217;30478267000150;03018 - FRATERNIDADE ASSISTENCIAL CRISTA;CRECHE INTEGRAL CONVENIADA; 43 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33123217;30478267000150;03018 - FRATERNIDADE ASSISTENCIAL CRISTA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33168768;16670716000136;03019 - INSTITUTO EDUCACIONAL CRESCENDO E APRENDENDO ALGODAO DOCE;CRECHE INTEGRAL CONVENIADA; 84 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33123098;33593575036739;03020 - CRECHE LAR DA CRIANCA JESUS BOM PASTOR;CRECHE INTEGRAL CONVENIADA; 95 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33123098;33593575036739;03020 - CRECHE LAR DA CRIANCA JESUS BOM PASTOR;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33161399;10747292000184;03021 - CRECHE COMUNITARIA TIA ALICE;CRECHE INTEGRAL CONVENIADA; 131 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33161399;10747292000184;03021 - CRECHE COMUNITARIA TIA ALICE;CRECHE INTEGRAL CONVENIADA ESPECIAL; 3 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33181853;27518963000138;03022 - INSTITUTO AVANTE ELITE DO FUTURO;CRECHE INTEGRAL CONVENIADA; 119 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33181853;27518963000138;03022 - INSTITUTO AVANTE ELITE DO FUTURO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33183236;28018521000195;03023 - LAR DE MARIA DOLORES;CRECHE INTEGRAL CONVENIADA; 40 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33183236;28018521000195;03023 - LAR DE MARIA DOLORES;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33177422;33709171001468;03024 - CASA DE LEYLA;CRECHE INTEGRAL CONVENIADA; 120 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33177422;33709171001468;03024 - CASA DE LEYLA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 6 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33184488;;03025 - CENTRO CULTURAL EDUCAR - UNIDADE II - ABOLICAO;CRECHE INTEGRAL CONVENIADA; 157 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33180547;26095792000119;03026 - ASSOCIACAO CHALE SEMENTINHAS;CRECHE INTEGRAL CONVENIADA; 229 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33180547;26095792000119;03026 - ASSOCIACAO CHALE SEMENTINHAS;CRECHE INTEGRAL CONVENIADA ESPECIAL; 7 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33180547;26095792000119;03026 - ASSOCIACAO CHALE SEMENTINHAS;PRÉ-ESCOLA PARCIAL CONVENIADA; 43 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33188173;;03027 - CENTRO CULTURAL EDUCAR - UNIDADE IV - MEIER;CRECHE INTEGRAL CONVENIADA; 224 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33188173;;03027 - CENTRO CULTURAL EDUCAR - UNIDADE IV - MEIER;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33191999;40172026000131;03028 - CENTRO CULTURAL ESTRELINHA DO MAR;CRECHE INTEGRAL CONVENIADA; 99 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33191999;40172026000131;03028 - CENTRO CULTURAL ESTRELINHA DO MAR;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33191980;;03029 - CRECHE BRINCANDO COM O JUNINHO;CRECHE INTEGRAL CONVENIADA; 96 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33192669;;03030 - CRECHE TIO KITO;CRECHE INTEGRAL CONVENIADA; 47 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33192669;;03030 - CRECHE TIO KITO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33192715;;03031 - ESCOLA COMUNITARIA JARDIM ARCO IRIS - UNIDADE MEIER;CRECHE INTEGRAL CONVENIADA; 74 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33192715;;03031 - ESCOLA COMUNITARIA JARDIM ARCO IRIS - UNIDADE MEIER;CRECHE INTEGRAL CONVENIADA ESPECIAL; 3 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33191948;;03032 - NUCLEO RECREATIVO RAIOZINHO DE SOL;CRECHE INTEGRAL CONVENIADA; 29 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33191948;;03032 - NUCLEO RECREATIVO RAIOZINHO DE SOL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33191964;35353173000178;03033 - INSTITUTO EDUCACIONAL T P CONQUISTA;CRECHE INTEGRAL CONVENIADA; 197 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33191964;35353173000178;03033 - INSTITUTO EDUCACIONAL T P CONQUISTA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33369208;5492399000199;03034 - CRECHE RISCO E RABISCO;CRECHE INTEGRAL CONVENIADA; 99 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33369208;5492399000199;03034 - CRECHE RISCO E RABISCO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 5 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33369208;5492399000199;03034 - CRECHE RISCO E RABISCO;PRÉ-ESCOLA PARCIAL CONVENIADA; 4 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33191972;42028428000192;03035 - CASA CARITATIVA SAO VICENTE DE PAULO;CRECHE INTEGRAL CONVENIADA; 63 ;Confessional;Municipal
RJ;RIO DE JANEIRO;33191972;42028428000192;03035 - CASA CARITATIVA SAO VICENTE DE PAULO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Confessional;Municipal
RJ;RIO DE JANEIRO;33195226;46927499000188;03036 - CENTRO CULTURAL EVOLUIR;CRECHE INTEGRAL CONVENIADA; 143 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33195226;46927499000188;03036 - CENTRO CULTURAL EVOLUIR;CRECHE INTEGRAL CONVENIADA ESPECIAL; 3 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33194777;31601644000240;03037 - CRECHE FRUTOS DO AMANHA I;CRECHE INTEGRAL CONVENIADA; 162 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33194777;31601644000240;03037 - CRECHE FRUTOS DO AMANHA I;CRECHE INTEGRAL CONVENIADA ESPECIAL; 10 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33194769;31601644000320;03038 - CRECHE FRUTOS DO AMANHA II;CRECHE INTEGRAL CONVENIADA; 159 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33194769;31601644000320;03038 - CRECHE FRUTOS DO AMANHA II;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
RJ;RIO DE JANEIRO;33199396;47226860000101;03039 - CRECHE COMUNITARIA CEU AZUL;CRECHE INTEGRAL CONVENIADA; 42 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33199396;47226860000101;03039 - CRECHE COMUNITARIA CEU AZUL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 3 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33198730;;03040 - ASSOCIACAO CRESCENCIO UNIDADE II;CRECHE INTEGRAL CONVENIADA; 64 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33198730;;03040 - ASSOCIACAO CRESCENCIO UNIDADE II;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33197962;48579985000188;03041 - CENTRO DE DESENVOLVIMENTO INFANTIL ESPELHO D AGUA;CRECHE INTEGRAL CONVENIADA; 44 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33197962;48579985000188;03041 - CENTRO DE DESENVOLVIMENTO INFANTIL ESPELHO D AGUA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33197962;48579985000188;03041 - CENTRO DE DESENVOLVIMENTO INFANTIL ESPELHO D AGUA;CRECHE PARCIAL CONVENIADA; 1 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33197962;48579985000188;03041 - CENTRO DE DESENVOLVIMENTO INFANTIL ESPELHO D AGUA;PRÉ-ESCOLA PARCIAL CONVENIADA; 15 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33162131;;04001 - CENTRO EDUCACIONAL APRENDIZ DA MARE;CRECHE INTEGRAL CONVENIADA; 200 ;Comunitária;Municipal
RJ;RIO DE JANEIRO;33169896;14954939000108;04002 - INSTITUTO EDUCACIONAL LUIZ ANTONIO;CRECHE INTEGRAL CONVENIADA; 86 ;Filantrópica;Municipal
