 ANEXO V ;;;;;;;;;;;;;;;;
Portaria Interministerial MEC/MF nº 11, de 28 de Agosto de 2026;;;;;;;;;;;;;;;;
 Cronograma de Desembolso da Complementação da União-VAAT ao Fundeb no Ano de 2026 (art. 16, § 2º da Lei nº 14.113/2020) ;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
UF;Ente Federado;"Código
IBGE";Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;"Janeiro do
Ano Seguinte";Total
AL;OLHO DAGUA GRANDE;2705903; 88.707,68 ; 97.578,45 ; 106.449,22 ; 115.319,99 ; 124.422,54 ; 132.897,62 ; 132.897,62 ; 141.757,46 ; 141.957,85 ; 141.957,68 ; 141.957,68 ; 141.957,68 ; 262.251,86 ; 1.770.113,33 
AL;OLIVENCA;2706000; 679.901,26 ; 747.891,39 ; 815.881,51 ; 883.871,64 ; 954.277,42 ; 1.019.278,30 ; 1.019.278,30 ; 1.087.230,19 ; 1.097.674,49 ; 1.097.673,14 ; 1.097.673,14 ; 1.097.673,14 ; 2.027.835,27 ; 13.626.139,19 
AL;OURO BRANCO;2706109; 493.116,03 ; 542.427,64 ; 591.739,24 ; 641.050,84 ; 692.053,25 ; 739.192,66 ; 739.192,66 ; 788.472,17 ; 824.090,97 ; 824.089,95 ; 824.089,95 ; 824.089,95 ; 1.522.419,19 ; 10.046.024,50 
AL;PALESTINA;2706208; 274.534,99 ; 301.988,49 ; 329.441,99 ; 356.895,49 ; 385.323,04 ; 411.569,43 ; 411.569,43 ; 439.007,39 ; 446.969,11 ; 446.968,56 ; 446.968,56 ; 446.968,56 ; 825.727,29 ; 5.523.932,33 
AL;PALMEIRA DOS INDIOS;2706307; 1.619.782,83 ; 1.781.761,11 ; 1.943.739,39 ; 2.105.717,67 ; 2.273.209,99 ; 2.428.050,36 ; 2.428.050,36 ; 2.589.920,38 ; 2.601.947,37 ; 2.601.944,15 ; 2.601.944,15 ; 2.601.944,15 ; 4.806.817,26 ; 32.384.829,17 
AL;PAO DE ACUCAR;2706406; 733.105,47 ; 806.416,02 ; 879.726,56 ; 953.037,11 ; 1.028.836,74 ; 1.098.916,26 ; 1.098.916,26 ; 1.172.177,34 ; 1.197.854,81 ; 1.197.853,32 ; 1.197.853,32 ; 1.197.853,32 ; 2.212.907,62 ; 14.775.454,15 
AL;PARICONHA;2706422; 399.334,49 ; 439.267,94 ; 479.201,39 ; 519.134,84 ; 560.453,99 ; 598.629,48 ; 598.629,48 ; 638.538,11 ; 673.756,28 ; 673.755,44 ; 673.755,44 ; 673.755,44 ; 1.244.692,07 ; 8.172.904,39 
AL;PARIPUEIRA;2706448; 288.665,00 ; 317.531,50 ; 346.398,00 ; 375.264,50 ; 405.031,09 ; 432.619,90 ; 432.619,90 ; 461.461,23 ; 489.049,89 ; 489.049,28 ; 489.049,28 ; 489.049,28 ; 903.466,99 ; 5.919.255,84 
AL;PASSO DE CAMARAGIBE;2706505; 501.781,02 ; 551.959,13 ; 602.137,23 ; 652.315,33 ; 704.212,15 ; 752.179,77 ; 752.179,77 ; 802.325,09 ; 807.932,96 ; 807.931,96 ; 807.931,96 ; 807.931,96 ; 1.492.569,05 ; 10.043.387,38 
AL;PAULO JACINTO;2706604; 160.976,11 ; 177.073,72 ; 193.171,33 ; 209.268,94 ; 225.906,35 ; 241.294,02 ; 241.294,02 ; 257.380,29 ; 266.438,42 ; 266.438,09 ; 266.438,09 ; 266.438,09 ; 492.216,30 ; 3.264.333,77 
AL;PENEDO;2706703; 2.476.057,10 ; 2.723.662,81 ; 2.971.268,52 ; 3.218.874,23 ; 3.475.380,63 ; 3.712.107,20 ; 3.712.107,20 ; 3.959.581,02 ; 4.066.902,49 ; 4.066.897,45 ; 4.066.897,45 ; 4.066.897,45 ; 7.513.163,94 ; 50.029.797,49 
AL;PIACABUCU;2706802; 483.880,78 ; 532.268,86 ; 580.656,94 ; 629.045,02 ; 679.056,10 ; 725.310,20 ; 725.310,20 ; 773.664,22 ; 776.180,81 ; 776.179,84 ; 776.179,84 ; 776.179,84 ; 1.433.910,35 ; 9.667.823,00 
AL;PILAR;2706901; 1.512.951,93 ; 1.664.247,13 ; 1.815.542,32 ; 1.966.837,51 ; 2.123.334,05 ; 2.267.965,57 ; 2.267.965,57 ; 2.419.163,28 ; 2.466.311,69 ; 2.466.308,64 ; 2.466.308,64 ; 2.466.308,64 ; 4.556.244,97 ; 30.459.489,94 
AL;PINDOBA;2707008; 18.145,34 ; 19.959,87 ; 21.774,40 ; 23.588,94 ; 25.427,61 ; 27.159,62 ; 27.159,62 ; 28.970,26 ; 28.918,89 ; 28.918,86 ; 28.918,86 ; 28.918,86 ; 53.424,55 ; 361.285,68 
AL;PIRANHAS;2707107; 879.661,64 ; 967.627,81 ; 1.055.593,97 ; 1.143.560,14 ; 1.234.593,45 ; 1.318.688,14 ; 1.318.688,14 ; 1.406.600,68 ; 1.443.797,15 ; 1.443.795,36 ; 1.443.795,36 ; 1.443.795,36 ; 2.667.259,57 ; 17.767.456,77 
AL;PORTO CALVO;2707305; 1.649.025,23 ; 1.813.927,75 ; 1.978.830,27 ; 2.143.732,80 ; 2.314.590,62 ; 2.472.249,64 ; 2.472.249,64 ; 2.637.066,29 ; 2.647.326,23 ; 2.647.322,95 ; 2.647.322,95 ; 2.647.322,95 ; 4.890.649,81 ; 32.961.617,13 
AL;PORTO DE PEDRAS;2707404; 97.618,60 ; 107.380,46 ; 117.142,32 ; 126.904,18 ; 136.861,52 ; 146.183,88 ; 146.183,88 ; 155.929,48 ; 155.913,51 ; 155.913,32 ; 155.913,32 ; 155.913,32 ; 288.033,44 ; 1.945.891,23 
AL;PORTO REAL DO COLEGIO;2707503; 771.458,26 ; 848.604,09 ; 925.749,91 ; 1.002.895,74 ; 1.082.782,41 ; 1.156.536,45 ; 1.156.536,45 ; 1.233.638,88 ; 1.240.530,25 ; 1.240.528,72 ; 1.240.528,72 ; 1.240.528,72 ; 2.291.745,89 ; 15.432.064,49 
AL;QUEBRANGULO;2707602; 608.319,17 ; 669.151,09 ; 729.983,00 ; 790.814,92 ; 853.762,02 ; 911.916,27 ; 911.916,27 ; 972.710,69 ; 980.699,07 ; 980.697,86 ; 980.697,86 ; 980.697,86 ; 1.811.735,78 ; 12.183.101,86 
AL;RIO LARGO;2707701; 2.485.111,26 ; 2.733.622,39 ; 2.982.133,52 ; 3.230.644,64 ; 3.487.640,97 ; 3.725.202,66 ; 3.725.202,66 ; 3.973.549,51 ; 4.069.878,24 ; 4.069.873,20 ; 4.069.873,20 ; 4.069.873,20 ; 7.518.661,34 ; 50.141.266,79 
AL;ROTEIRO;2707800; 77.943,00 ; 85.737,30 ; 93.531,60 ; 101.325,90 ; 109.292,19 ; 116.736,66 ; 116.736,66 ; 124.519,11 ; 127.216,61 ; 127.216,46 ; 127.216,46 ; 127.216,46 ; 235.019,01 ; 1.569.707,42 
AL;SANTA LUZIA DO NORTE;2707909; 260.855,62 ; 286.941,18 ; 313.026,74 ; 339.112,30 ; 366.083,40 ; 391.019,28 ; 391.019,28 ; 417.087,23 ; 418.485,93 ; 418.485,42 ; 418.485,42 ; 418.485,42 ; 773.107,68 ; 5.212.194,90 
AL;SANTANA DO IPANEMA;2708006; 1.491.056,04 ; 1.640.161,64 ; 1.789.267,24 ; 1.938.372,85 ; 2.092.753,01 ; 2.235.301,50 ; 2.235.301,50 ; 2.384.321,60 ; 2.400.473,43 ; 2.400.470,46 ; 2.400.470,46 ; 2.400.470,46 ; 4.434.615,90 ; 29.843.036,09 
AL;SANTANA DO MUNDAU;2708105; 743.962,08 ; 818.358,29 ; 892.754,49 ; 967.150,70 ; 1.044.154,57 ; 1.115.277,47 ; 1.115.277,47 ; 1.189.629,30 ; 1.194.123,55 ; 1.194.122,07 ; 1.194.122,07 ; 1.194.122,07 ; 2.206.014,51 ; 14.869.068,64 
AL;SAO BRAS;2708204; 245.577,74 ; 270.135,52 ; 294.693,29 ; 319.251,07 ; 344.665,08 ; 368.142,04 ; 368.142,04 ; 392.684,85 ; 394.091,16 ; 394.090,67 ; 394.090,67 ; 394.090,67 ; 728.040,98 ; 4.907.695,78 
AL;SAO JOSE DA LAJE;2708303; 778.891,57 ; 856.780,72 ; 934.669,88 ; 1.012.559,04 ; 1.093.165,34 ; 1.167.626,62 ; 1.167.626,62 ; 1.245.468,39 ; 1.255.357,62 ; 1.255.356,06 ; 1.255.356,06 ; 1.255.356,06 ; 2.319.137,85 ; 15.597.351,83 
AL;SAO JOSE DA TAPERA;2708402; 1.604.115,03 ; 1.764.526,54 ; 1.924.938,04 ; 2.085.349,54 ; 2.251.448,87 ; 2.404.806,97 ; 2.404.806,97 ; 2.565.127,44 ; 2.678.593,00 ; 2.678.589,69 ; 2.678.589,69 ; 2.678.589,69 ; 4.948.411,80 ; 32.667.893,27 
AL;SAO LUIS DO QUITUNDE;2708501; 582.624,17 ; 640.886,58 ; 699.149,00 ; 757.411,42 ; 817.539,42 ; 873.226,36 ; 873.226,36 ; 931.441,45 ; 948.481,60 ; 948.480,43 ; 948.480,43 ; 948.480,43 ; 1.752.217,50 ; 11.721.645,15 
AL;SAO MIGUEL DOS CAMPOS;2708600; 1.244.474,27 ; 1.368.921,70 ; 1.493.369,12 ; 1.617.816,55 ; 1.746.380,27 ; 1.865.335,48 ; 1.865.335,48 ; 1.989.691,18 ; 2.064.196,60 ; 2.064.194,04 ; 2.064.194,04 ; 2.064.194,04 ; 3.813.380,67 ; 25.261.483,44 
AL;SAO MIGUEL DOS MILAGRES;2708709; 197.613,94 ; 217.375,33 ; 237.136,73 ; 256.898,12 ; 277.256,70 ; 296.142,13 ; 296.142,13 ; 315.884,94 ; 323.513,01 ; 323.512,61 ; 323.512,61 ; 323.512,61 ; 597.655,46 ; 3.986.156,32 
AL;SAO SEBASTIAO;2708808; 955.146,23 ; 1.050.660,86 ; 1.146.175,48 ; 1.241.690,10 ; 1.340.405,22 ; 1.431.707,32 ; 1.431.707,32 ; 1.527.154,48 ; 1.575.006,27 ; 1.575.004,32 ; 1.575.004,32 ; 1.575.004,32 ; 2.909.654,28 ; 19.334.320,52 
AL;SATUBA;2708907; 1.043.963,08 ; 1.148.359,39 ; 1.252.755,69 ; 1.357.152,00 ; 1.465.322,57 ; 1.565.133,45 ; 1.565.133,45 ; 1.669.475,68 ; 1.709.150,71 ; 1.709.148,60 ; 1.709.148,60 ; 1.709.148,60 ; 3.157.471,67 ; 21.061.363,49 
AL;SENADOR RUI PALMEIRA;2708956; 477.164,91 ; 524.881,39 ; 572.597,88 ; 620.314,37 ; 669.645,73 ; 715.258,84 ; 715.258,84 ; 762.942,77 ; 776.634,84 ; 776.633,88 ; 776.633,88 ; 776.633,88 ; 1.434.749,11 ; 9.599.350,32 
AL;TANQUE DARCA;2709004; 90.087,38 ; 99.096,12 ; 108.104,86 ; 117.113,60 ; 126.348,87 ; 134.955,16 ; 134.955,16 ; 143.952,17 ; 147.597,68 ; 147.597,49 ; 147.597,49 ; 147.597,49 ; 272.670,84 ; 1.817.674,31 
AL;TAQUARANA;2709103; 927.997,27 ; 1.020.797,00 ; 1.113.596,73 ; 1.206.396,45 ; 1.302.378,93 ; 1.391.090,85 ; 1.391.090,85 ; 1.483.830,24 ; 1.511.938,35 ; 1.511.936,47 ; 1.511.936,47 ; 1.511.936,47 ; 2.793.143,10 ; 18.678.069,18 
AL;TEOTONIO VILELA;2709152; 2.443.604,16 ; 2.687.964,58 ; 2.932.324,99 ; 3.176.685,41 ; 3.429.640,51 ; 3.663.251,49 ; 3.663.251,49 ; 3.907.468,25 ; 3.921.758,47 ; 3.921.753,61 ; 3.921.753,61 ; 3.921.753,61 ; 7.245.026,00 ; 48.836.236,18 
AL;TRAIPU;2709202; 2.089.318,54 ; 2.298.250,40 ; 2.507.182,25 ; 2.716.114,10 ; 2.932.612,74 ; 3.132.368,52 ; 3.132.368,52 ; 3.341.193,09 ; 3.354.484,96 ; 3.354.480,81 ; 3.354.480,81 ; 3.354.480,81 ; 6.197.049,36 ; 41.764.384,91 
AL;UNIAO DOS PALMARES;2709301; 3.041.335,05 ; 3.345.468,56 ; 3.649.602,06 ; 3.953.735,57 ; 4.268.744,88 ; 4.559.511,69 ; 4.559.511,69 ; 4.863.479,14 ; 4.881.974,36 ; 4.881.968,32 ; 4.881.968,32 ; 4.881.968,32 ; 9.018.921,36 ; 60.788.189,32 
AL;VICOSA;2709400; 468.897,13 ; 515.786,84 ; 562.676,55 ; 609.566,26 ; 657.960,17 ; 702.777,32 ; 702.777,32 ; 749.629,14 ; 778.973,61 ; 778.972,64 ; 778.972,64 ; 778.972,64 ; 1.439.069,74 ; 9.525.032,00 
AM;ALVARAES;1300029; 957.186,28 ; 1.052.904,90 ; 1.148.623,53 ; 1.244.342,16 ; 1.343.430,75 ; 1.434.938,93 ; 1.434.938,93 ; 1.530.601,52 ; 1.575.113,58 ; 1.575.111,63 ; 1.575.111,63 ; 1.575.111,63 ; 2.909.852,53 ; 19.357.268,00 
AM;AMATURA;1300060; 925.942,10 ; 1.018.536,31 ; 1.111.130,52 ; 1.203.724,73 ; 1.299.680,17 ; 1.388.208,26 ; 1.388.208,26 ; 1.480.755,48 ; 1.490.605,06 ; 1.490.603,21 ; 1.490.603,21 ; 1.490.603,21 ; 2.753.732,14 ; 18.532.332,66 
AM;ANAMA;1300086; 141.350,15 ; 155.485,16 ; 169.620,17 ; 183.755,19 ; 198.294,74 ; 211.801,64 ; 211.801,64 ; 225.921,75 ; 226.380,78 ; 226.380,50 ; 226.380,50 ; 226.380,50 ; 418.214,10 ; 2.821.766,82 
AM;ANORI;1300102; 260.928,86 ; 287.021,74 ; 313.114,63 ; 339.207,51 ; 366.134,81 ; 391.074,19 ; 391.074,19 ; 417.145,80 ; 437.096,97 ; 437.096,43 ; 437.096,43 ; 437.096,43 ; 807.489,57 ; 5.321.577,56 
AM;APUI;1300144; 281.600,90 ; 309.760,99 ; 337.921,08 ; 366.081,17 ; 395.169,12 ; 422.086,18 ; 422.086,18 ; 450.225,26 ; 451.800,56 ; 451.800,00 ; 451.800,00 ; 451.800,00 ; 834.652,88 ; 5.626.784,32 
AM;ATALAIA DO NORTE;1300201; 1.250.125,59 ; 1.375.138,15 ; 1.500.150,70 ; 1.625.163,26 ; 1.754.684,54 ; 1.874.205,40 ; 1.874.205,40 ; 1.999.152,42 ; 2.023.403,98 ; 2.023.401,48 ; 2.023.401,48 ; 2.023.401,48 ; 3.738.020,71 ; 25.084.454,59 
AM;AUTAZES;1300300; 1.625.220,14 ; 1.787.742,16 ; 1.950.264,17 ; 2.112.786,19 ; 2.281.054,26 ; 2.436.428,94 ; 2.436.428,94 ; 2.598.857,54 ; 2.608.480,16 ; 2.608.476,93 ; 2.608.476,93 ; 2.608.476,93 ; 4.818.885,87 ; 32.481.579,16 
AM;BARCELOS;1300409; 780.808,65 ; 858.889,51 ; 936.970,38 ; 1.015.051,24 ; 1.095.924,52 ; 1.170.573,74 ; 1.170.573,74 ; 1.248.611,99 ; 1.253.361,27 ; 1.253.359,72 ; 1.253.359,72 ; 1.253.359,72 ; 2.315.449,81 ; 15.606.294,01 
AM;BARREIRINHA;1300508; 1.823.406,62 ; 2.005.747,28 ; 2.188.087,94 ; 2.370.428,60 ; 2.559.185,68 ; 2.733.505,37 ; 2.733.505,37 ; 2.915.739,06 ; 2.952.170,64 ; 2.952.166,99 ; 2.952.166,99 ; 2.952.166,99 ; 5.453.817,00 ; 36.592.094,53 
AM;BENJAMIN CONSTANT;1300607; 3.787.182,51 ; 4.165.900,77 ; 4.544.619,02 ; 4.923.337,27 ; 5.315.850,32 ; 5.677.941,03 ; 5.677.941,03 ; 6.056.470,43 ; 6.110.876,33 ; 6.110.868,77 ; 6.110.868,77 ; 6.110.868,77 ; 11.289.185,28 ; 75.881.910,30 
AM;BERURI;1300631; 1.120.402,97 ; 1.232.443,26 ; 1.344.483,56 ; 1.456.523,86 ; 1.572.521,87 ; 1.679.634,66 ; 1.679.634,66 ; 1.791.610,31 ; 1.798.229,97 ; 1.798.227,75 ; 1.798.227,75 ; 1.798.227,75 ; 3.322.036,01 ; 22.392.204,38 
AM;BOA VISTA DO RAMOS;1300680; 424.279,53 ; 466.707,48 ; 509.135,43 ; 551.563,38 ; 595.364,04 ; 635.917,44 ; 635.917,44 ; 678.311,93 ; 687.507,32 ; 687.506,47 ; 687.506,47 ; 687.506,47 ; 1.270.095,64 ; 8.517.319,04 
AM;BOCA DO ACRE;1300706; 918.821,49 ; 1.010.703,64 ; 1.102.585,78 ; 1.194.467,93 ; 1.289.542,86 ; 1.377.380,45 ; 1.377.380,45 ; 1.469.205,81 ; 1.475.101,47 ; 1.475.099,65 ; 1.475.099,65 ; 1.475.099,65 ; 2.725.090,94 ; 18.365.579,77 
AM;BORBA;1300805; 1.758.653,15 ; 1.934.518,46 ; 2.110.383,78 ; 2.286.249,09 ; 2.468.435,12 ; 2.636.573,31 ; 2.636.573,31 ; 2.812.344,86 ; 2.825.300,03 ; 2.825.296,54 ; 2.825.296,54 ; 2.825.296,54 ; 5.219.437,23 ; 35.164.357,96 
AM;CAAPIRANGA;1300839; 180.261,57 ; 198.287,72 ; 216.313,88 ; 234.340,04 ; 252.881,22 ; 270.106,30 ; 270.106,30 ; 288.113,39 ; 290.490,40 ; 290.490,04 ; 290.490,04 ; 290.490,04 ; 536.649,73 ; 3.609.020,67 
AM;CANUTAMA;1300904; 250.313,87 ; 275.345,25 ; 300.376,64 ; 325.408,03 ; 351.231,55 ; 375.155,79 ; 375.155,79 ; 400.166,18 ; 401.279,69 ; 401.279,20 ; 401.279,20 ; 401.279,20 ; 741.321,01 ; 4.999.591,40 
AM;CARAUARI;1301001; 1.186.524,65 ; 1.305.177,11 ; 1.423.829,57 ; 1.542.482,04 ; 1.665.372,23 ; 1.778.809,55 ; 1.778.809,55 ; 1.897.396,85 ; 1.935.297,64 ; 1.935.295,25 ; 1.935.295,25 ; 1.935.295,25 ; 3.575.253,74 ; 23.894.838,68 
AM;CAREIRO;1301100; 1.310.555,21 ; 1.441.610,73 ; 1.572.666,26 ; 1.703.721,78 ; 1.829.676,94 ; 1.954.305,93 ; 1.954.305,93 ; 2.084.592,99 ; 2.135.601,19 ; 2.135.598,54 ; 2.135.598,54 ; 2.135.598,54 ; 3.945.292,97 ; 26.339.125,55 
AM;CAREIRO DA VARZEA;1301159; 636.573,76 ; 700.231,13 ; 763.888,51 ; 827.545,88 ; 893.416,31 ; 954.271,63 ; 954.271,63 ; 1.017.889,74 ; 1.034.518,38 ; 1.034.517,10 ; 1.034.517,10 ; 1.034.517,10 ; 1.911.161,16 ; 12.797.319,43 
AM;COARI;1301209; 665.030,55 ; 731.533,60 ; 798.036,66 ; 864.539,71 ; 932.785,24 ; 996.322,18 ; 996.322,18 ; 1.062.743,66 ; 1.150.518,73 ; 1.150.517,30 ; 1.150.517,30 ; 1.150.517,30 ; 2.125.459,31 ; 13.774.843,72 
AM;CODAJAS;1301308; 332.217,41 ; 365.439,15 ; 398.660,90 ; 431.882,64 ; 466.145,45 ; 497.897,08 ; 497.897,08 ; 531.090,22 ; 532.885,90 ; 532.885,24 ; 532.885,24 ; 532.885,24 ; 984.449,21 ; 6.637.220,76 
AM;EIRUNEPE;1301407; 794.241,57 ; 873.665,73 ; 953.089,89 ; 1.032.514,04 ; 1.114.595,98 ; 1.190.517,01 ; 1.190.517,01 ; 1.269.884,81 ; 1.273.990,85 ; 1.273.989,27 ; 1.273.989,27 ; 1.273.989,27 ; 2.353.560,74 ; 15.868.545,44 
AM;ENVIRA;1301506; 105.356,01 ; 115.891,61 ; 126.427,21 ; 136.962,81 ; 147.675,12 ; 157.734,06 ; 157.734,06 ; 168.249,66 ; 168.096,48 ; 168.096,27 ; 168.096,27 ; 168.096,27 ; 310.540,18 ; 2.098.956,01 
AM;FONTE BOA;1301605; 1.276.408,63 ; 1.404.049,50 ; 1.531.690,36 ; 1.659.331,22 ; 1.791.476,98 ; 1.913.503,97 ; 1.913.503,97 ; 2.041.070,90 ; 2.048.596,83 ; 2.048.594,29 ; 2.048.594,29 ; 2.048.594,29 ; 3.784.561,80 ; 25.509.977,03 
AM;GUAJARA;1301654; 454.495,20 ; 499.944,72 ; 545.394,24 ; 590.843,76 ; 637.886,95 ; 681.336,80 ; 681.336,80 ; 726.759,26 ; 778.055,89 ; 778.054,93 ; 778.054,93 ; 778.054,93 ; 1.437.374,35 ; 9.367.592,76 
AM;HUMAITA;1301704; 1.416.687,03 ; 1.558.355,73 ; 1.700.024,44 ; 1.841.693,14 ; 1.988.194,69 ; 2.123.621,16 ; 2.123.621,16 ; 2.265.195,90 ; 2.415.357,12 ; 2.415.354,13 ; 2.415.354,13 ; 2.415.354,13 ; 4.462.111,89 ; 29.140.924,65 
AM;IPIXUNA;1301803; 822.174,23 ; 904.391,66 ; 986.609,08 ; 1.068.826,50 ; 1.153.973,85 ; 1.232.577,11 ; 1.232.577,11 ; 1.314.748,92 ; 1.319.708,42 ; 1.319.706,79 ; 1.319.706,79 ; 1.319.706,79 ; 2.438.019,02 ; 16.432.726,27 
AM;IRANDUBA;1301852; 2.264.501,28 ; 2.490.951,41 ; 2.717.401,54 ; 2.943.851,67 ; 3.178.297,81 ; 3.394.788,51 ; 3.394.788,51 ; 3.621.107,74 ; 3.640.330,46 ; 3.640.325,96 ; 3.640.325,96 ; 3.640.325,96 ; 6.725.118,10 ; 45.292.114,91 
AM;ITACOATIARA;1301902; 1.433.527,62 ; 1.576.880,38 ; 1.720.233,15 ; 1.863.585,91 ; 2.011.329,23 ; 2.148.331,52 ; 2.148.331,52 ; 2.291.553,62 ; 2.341.595,73 ; 2.341.592,83 ; 2.341.592,83 ; 2.341.592,83 ; 4.325.845,70 ; 28.885.992,87 
AM;ITAMARATI;1301951; 471.210,12 ; 518.331,14 ; 565.452,15 ; 612.573,16 ; 661.314,19 ; 706.359,81 ; 706.359,81 ; 753.450,46 ; 756.057,97 ; 756.057,04 ; 756.057,04 ; 756.057,04 ; 1.396.735,58 ; 9.416.015,51 
AM;ITAPIRANGA;1302009; 458.756,40 ; 504.632,04 ; 550.507,68 ; 596.383,32 ; 643.900,05 ; 687.759,50 ; 687.759,50 ; 733.610,13 ; 750.612,42 ; 750.611,49 ; 750.611,49 ; 750.611,49 ; 1.386.675,50 ; 9.252.431,01 
AM;JAPURA;1302108; 777.755,20 ; 855.530,71 ; 933.306,23 ; 1.011.081,75 ; 1.091.642,79 ; 1.166.000,36 ; 1.166.000,36 ; 1.243.733,72 ; 1.253.300,14 ; 1.253.298,59 ; 1.253.298,59 ; 1.253.298,59 ; 2.315.336,89 ; 15.573.583,92 
AM;JURUA;1302207; 406.291,86 ; 446.921,04 ; 487.550,23 ; 528.179,41 ; 570.191,81 ; 609.030,60 ; 609.030,60 ; 649.632,64 ; 669.249,77 ; 669.248,94 ; 669.248,94 ; 669.248,94 ; 1.236.366,79 ; 8.220.191,57 
AM;JUTAI;1302306; 1.719.226,48 ; 1.891.149,12 ; 2.063.071,77 ; 2.234.994,42 ; 2.413.021,15 ; 2.577.384,80 ; 2.577.384,80 ; 2.749.210,45 ; 2.759.491,49 ; 2.759.488,07 ; 2.759.488,07 ; 2.759.488,07 ; 5.097.863,04 ; 34.361.261,73 
AM;LABREA;1302405; 1.564.729,21 ; 1.721.202,13 ; 1.877.675,05 ; 2.034.147,97 ; 2.196.108,66 ; 2.345.697,25 ; 2.345.697,25 ; 2.502.077,07 ; 2.558.044,83 ; 2.558.041,66 ; 2.558.041,66 ; 2.558.041,66 ; 4.725.712,05 ; 31.545.216,45 
AM;MANACAPURU;1302504; 2.904.661,41 ; 3.195.127,55 ; 3.485.593,70 ; 3.776.059,84 ; 4.301.746,74 ; 4.594.761,49 ; 4.594.761,49 ; 4.901.078,92 ; 5.024.275,47 ; 5.024.269,25 ; 5.024.269,25 ; 5.024.269,25 ; 9.281.807,33 ; 61.132.681,69 
AM;MANAQUIRI;1302553; 392.061,75 ; 431.267,92 ; 470.474,10 ; 509.680,27 ; 550.106,29 ; 587.576,94 ; 587.576,94 ; 626.748,74 ; 641.067,32 ; 641.066,53 ; 641.066,53 ; 641.066,53 ; 1.184.302,76 ; 7.904.062,62 
AM;MANICORE;1302702; 1.391.353,24 ; 1.530.488,57 ; 1.669.623,89 ; 1.808.759,21 ; 2.035.512,33 ; 2.174.161,85 ; 2.174.161,85 ; 2.319.105,97 ; 2.326.460,49 ; 2.326.457,61 ; 2.326.457,61 ; 2.326.457,61 ; 4.297.884,98 ; 28.706.885,21 
AM;MARAA;1302801; 938.896,81 ; 1.032.786,49 ; 1.126.676,17 ; 1.220.565,85 ; 1.317.754,33 ; 1.407.513,56 ; 1.407.513,56 ; 1.501.347,79 ; 1.517.161,80 ; 1.517.159,92 ; 1.517.159,92 ; 1.517.159,92 ; 2.802.792,86 ; 18.824.488,98 
AM;MAUES;1302900; 2.071.804,84 ; 2.278.985,33 ; 2.486.165,81 ; 2.693.346,30 ; 2.907.747,57 ; 3.105.809,65 ; 3.105.809,65 ; 3.312.863,63 ; 3.344.948,00 ; 3.344.943,86 ; 3.344.943,86 ; 3.344.943,86 ; 6.179.430,85 ; 41.521.743,21 
AM;NHAMUNDA;1303007; 507.523,23 ; 558.275,55 ; 609.027,87 ; 659.780,20 ; 712.241,93 ; 760.756,50 ; 760.756,50 ; 811.473,60 ; 827.218,60 ; 827.217,58 ; 827.217,58 ; 827.217,58 ; 1.528.197,15 ; 10.216.903,87 
AM;NOVA OLINDA DO NORTE;1303106; 1.128.342,74 ; 1.241.177,01 ; 1.354.011,28 ; 1.466.845,56 ; 1.583.613,80 ; 1.691.482,12 ; 1.691.482,12 ; 1.804.247,59 ; 1.855.572,32 ; 1.855.570,02 ; 1.855.570,02 ; 1.855.570,02 ; 3.427.969,83 ; 22.811.454,43 
AM;NOVO AIRAO;1303205; 274.765,23 ; 302.241,76 ; 329.718,28 ; 357.194,80 ; 385.530,26 ; 411.790,77 ; 411.790,77 ; 439.243,49 ; 441.100,80 ; 441.100,26 ; 441.100,26 ; 441.100,26 ; 814.886,20 ; 5.491.563,14 
AM;NOVO ARIPUANA;1303304; 501.272,87 ; 551.400,15 ; 601.527,44 ; 651.654,73 ; 703.514,71 ; 751.434,82 ; 751.434,82 ; 801.530,47 ; 804.521,63 ; 804.520,63 ; 804.520,63 ; 804.520,63 ; 1.486.266,97 ; 10.018.120,50 
AM;PARINTINS;1303403; 2.891.785,93 ; 3.180.964,52 ; 3.470.143,11 ; 3.759.321,70 ; 4.058.531,16 ; 4.334.979,20 ; 4.334.979,20 ; 4.623.977,81 ; 4.852.400,67 ; 4.852.394,66 ; 4.852.394,66 ; 4.852.394,66 ; 8.964.287,17 ; 59.028.554,45 
AM;PAUINI;1303502; 604.011,04 ; 664.412,15 ; 724.813,25 ; 785.214,36 ; 847.707,23 ; 905.449,06 ; 905.449,06 ; 965.812,33 ; 969.214,96 ; 969.213,76 ; 969.213,76 ; 969.213,76 ; 1.790.520,11 ; 12.070.244,83 
AM;PRESIDENTE FIGUEIREDO;1303536; 148.719,85 ; 163.591,83 ; 178.463,81 ; 193.335,80 ; 208.186,99 ; 222.367,71 ; 222.367,71 ; 237.192,22 ; 281.178,84 ; 281.178,49 ; 281.178,49 ; 281.178,49 ; 519.447,64 ; 3.218.387,87 
AM;RIO PRETO DA EVA;1303569; 855.852,83 ; 941.438,12 ; 1.027.023,40 ; 1.112.608,68 ; 1.201.087,71 ; 1.282.900,16 ; 1.282.900,16 ; 1.368.426,83 ; 1.374.197,71 ; 1.374.196,01 ; 1.374.196,01 ; 1.374.196,01 ; 2.538.682,11 ; 17.107.705,74 
