ESCOLAS PÚBLICAS E CONVENIADAS QUE OFERECEM ATENDIMENTO EDUCACIONAL ESPECIALIZADO E MATRÍCULAS CONSIDERADAS NO FUNDEB 2026;;;;;;;;
UF;Município;Dependência Administrativa;Código Entidade no INEP;Entidade;Segmento;Alunos Contemplados;Categoria;Conveniada
AL;INHAPI;MUNICIPAL;27219402;ESCOLA MUNICIPAL DE EDUCACAO BASICA URBANO MALTA FILHO;AEE - INFANTIL; 11 ;;
AL;JACARE DOS HOMENS;MUNICIPAL;27054675;CENTRO EDUCACIONAL INFANTIL MARIA SILVA MELO;AEE - INFANTIL; 6 ;;
AL;JACARE DOS HOMENS;MUNICIPAL;27052630;CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA SILVA SOUTO;AEE - INFANTIL; 3 ;;
AL;JACARE DOS HOMENS;ESTADUAL;27009904;ESCOLA ESTADUAL CONEGO JASSON SOUTO;AEE - MÉDIO; 29 ;;
AL;JACARE DOS HOMENS;MUNICIPAL;27009815;ESCOLA MUNICIPAL DOMINGOS DE FREITAS MOURAO;AEE - INFANTIL; 5 ;;
AL;JACARE DOS HOMENS;MUNICIPAL;27221032;ESCOLA MUNICIPAL ERNANI DE FIGUEIREDO MAGALHAES;AEE - FUNDAMENTAL; 15 ;;
AL;JACARE DOS HOMENS;MUNICIPAL;27009866;ESCOLA MUNICIPAL JOSE DE ALENCAR;AEE - FUNDAMENTAL; 5 ;;
AL;JACARE DOS HOMENS;MUNICIPAL;27009866;ESCOLA MUNICIPAL JOSE DE ALENCAR;AEE - INFANTIL; 1 ;;
AL;JACARE DOS HOMENS;MUNICIPAL;27009874;ESCOLA MUNICIPAL MARECHAL DEODORO DA FONSECA;AEE - FUNDAMENTAL; 10 ;;
AL;JACARE DOS HOMENS;MUNICIPAL;27009750;ESCOLA MUNICIPAL PEDRO ABILIO MADEIRO;AEE - FUNDAMENTAL; 22 ;;
AL;JACARE DOS HOMENS;MUNICIPAL;27009831;ESCOLA MUNICIPAL PROFESSOR EZEQUIAS DA ROCHA;AEE - FUNDAMENTAL; 5 ;;
AL;JACUIPE;MUNICIPAL;27028518;GRUPO MUNICIPAL DR EDSON GAMA PEIXOTO;AEE - FUNDAMENTAL; 23 ;;
AL;JACUIPE;MUNICIPAL;27028518;GRUPO MUNICIPAL DR EDSON GAMA PEIXOTO;AEE - INFANTIL; 6 ;;
AL;JAPARATINGA;MUNICIPAL;27226085;CENTRO EDUCACIONAL INFANTIL PROFª Mª JOSE M MOURA;AEE - INFANTIL; 18 ;;
AL;JAPARATINGA;MUNICIPAL;27032361;COLEGIO MUNICIPAL NAPOLEAO RODRIGUES DA SILVA;AEE - FUNDAMENTAL; 27 ;;
AL;JAPARATINGA;MUNICIPAL;27032299;ESCOLA DE 1º GRAU PADRE SIZENANDO;AEE - FUNDAMENTAL; 6 ;;
AL;JAPARATINGA;MUNICIPAL;27032299;ESCOLA DE 1º GRAU PADRE SIZENANDO;AEE - INFANTIL; 3 ;;
AL;JAPARATINGA;ESTADUAL;27032280;ESCOLA ESTADUAL D ELISEU MARIA GOMES OLIVEIRA;AEE - MÉDIO; 3 ;;
AL;JAPARATINGA;MUNICIPAL;27225321;ESCOLA MUNICIPAL ESTACIO BUARQUE BANDEIRA;AEE - FUNDAMENTAL; 14 ;;
AL;JAPARATINGA;MUNICIPAL;27225321;ESCOLA MUNICIPAL ESTACIO BUARQUE BANDEIRA;AEE - INFANTIL; 5 ;;
AL;JAPARATINGA;MUNICIPAL;27032388;ESCOLA MUNICIPAL MARECHAL ARTHUR COSTA E SILVA;AEE - FUNDAMENTAL; 59 ;;
AL;JAPARATINGA;MUNICIPAL;27225330;ESCOLA MUNICIPAL NORMA VASCONCELOS SALDANHA CEDRIM;AEE - FUNDAMENTAL; 6 ;;
AL;JAPARATINGA;MUNICIPAL;27032400;ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES;AEE - FUNDAMENTAL; 24 ;;
AL;JAPARATINGA;MUNICIPAL;27032400;ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES;AEE - INFANTIL; 2 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27055434;CENTRO EDUCACIONAL INFANTIL GENILZA ALVES DE CASTRO;AEE - INFANTIL; 18 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27043649;ESCOLA MUNICIPAL DE EDUCACAO BASICA BENEDITO COUTINHO;AEE - FUNDAMENTAL; 6 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27042758;ESCOLA MUNICIPAL DE EDUCACAO BASICA DR NELSON SIMOES COSTA;AEE - FUNDAMENTAL; 5 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27042758;ESCOLA MUNICIPAL DE EDUCACAO BASICA DR NELSON SIMOES COSTA;AEE - INFANTIL; 1 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27044149;ESCOLA MUNICIPAL DE EDUCACAO BASICA EUTIQUIO QUINTELA CAVALCANTE;AEE - FUNDAMENTAL; 2 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27044149;ESCOLA MUNICIPAL DE EDUCACAO BASICA EUTIQUIO QUINTELA CAVALCANTE;AEE - INFANTIL; 3 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27042774;ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE BERNARDINO;AEE - FUNDAMENTAL; 9 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27042774;ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE BERNARDINO;AEE - INFANTIL; 5 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27042723;ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA LOPES BERTOLDO;AEE - FUNDAMENTAL; 16 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27044130;ESCOLA MUNICIPAL DE EDUCACAO BASICA MESSIAS JOAO COELHO;AEE - INFANTIL; 13 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27042588;ESCOLA MUNICIPAL DE EDUCACAO BASICA PREFEITO JOAO FAUSTINO;AEE - FUNDAMENTAL; 3 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27044106;ESCOLA MUNICIPAL DE EDUCACAO BASICA PRESIDENTE GARRASTAZU MEDICE;AEE - INFANTIL; 5 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27044076;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOSE CALAZANS DE MEDEIROS;AEE - FUNDAMENTAL; 26 ;;
AL;JEQUIA DA PRAIA;MUNICIPAL;27043835;ESCOLA MUNICIPAL JOSE CURSINO DOS SANTOS;AEE - FUNDAMENTAL; 36 ;;
AL;JOAQUIM GOMES;MUNICIPAL;27049493;EMEB CECILIA MEIRELES;AEE - FUNDAMENTAL; 19 ;;
AL;JOAQUIM GOMES;MUNICIPAL;27049493;EMEB CECILIA MEIRELES;AEE - INFANTIL; 10 ;;
AL;JOAQUIM GOMES;ESTADUAL;27029123;ESCOLA ESTADUAL MARIO GOMES DE BARROS;AEE - MÉDIO; 6 ;;
AL;JOAQUIM GOMES;MUNICIPAL;27029018;ESCOLA MUNICIPAL DE EDUCACAO BASICA NOSSA SENHORA RAINHA DA PAZ;AEE - FUNDAMENTAL; 24 ;;
AL;JOAQUIM GOMES;MUNICIPAL;27029018;ESCOLA MUNICIPAL DE EDUCACAO BASICA NOSSA SENHORA RAINHA DA PAZ;AEE - INFANTIL; 14 ;;
AL;JOAQUIM GOMES;MUNICIPAL;27028852;ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFª MARIA DO CARMO DE OLIVEIRA MELO;AEE - FUNDAMENTAL; 14 ;;
AL;JOAQUIM GOMES;MUNICIPAL;27028852;ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFª MARIA DO CARMO DE OLIVEIRA MELO;AEE - INFANTIL; 5 ;;
AL;JOAQUIM GOMES;MUNICIPAL;27252000;ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO JOSE;AEE - FUNDAMENTAL; 40 ;;
AL;JOAQUIM GOMES;MUNICIPAL;27028976;ESCOLA MUNICIPAL DE EDUCACAO BASICA USINA ALEGRIA;AEE - FUNDAMENTAL; 7 ;;
AL;JOAQUIM GOMES;MUNICIPAL;27028976;ESCOLA MUNICIPAL DE EDUCACAO BASICA USINA ALEGRIA;AEE - INFANTIL; 5 ;;
AL;JUNDIA;MUNICIPAL;27029212;E E F PEDRO SURUAGY;AEE - FUNDAMENTAL; 18 ;;
AL;JUNDIA;MUNICIPAL;27029212;E E F PEDRO SURUAGY;AEE - INFANTIL; 4 ;;
AL;JUNDIA;MUNICIPAL;27049655;PRE ESCOLA ROMEU BASTO SILVA;AEE - FUNDAMENTAL; 10 ;;
AL;JUNDIA;MUNICIPAL;27049655;PRE ESCOLA ROMEU BASTO SILVA;AEE - INFANTIL; 13 ;;
AL;JUNQUEIRO;MUNICIPAL;27043428;CENTRO EDUCACIONAL MUNICIPAL DE EDUCACAO INFANTIL MONTEIRO LOBATO;AEE - INFANTIL; 19 ;;
AL;JUNQUEIRO;MUNICIPAL;27051790;CENTRO EDUCACIONAL MUNICIPAL DE EDUCACAO INFANTIL PROFESSOR RONIVON FIRMINO DA SILVA;AEE - INFANTIL; 7 ;;
AL;JUNQUEIRO;ESTADUAL;27054489;ESCOLA ESTADUAL DE ENSINO INTEGRAL MARIA LIEGE DE ALBUQUERQUE TAVARES;AEE - MÉDIO; 8 ;;
AL;JUNQUEIRO;ESTADUAL;27043436;ESCOLA ESTADUAL PADRE AURELIO GOIS;AEE - MÉDIO; 41 ;;
AL;JUNQUEIRO;MUNICIPAL;27215440;ESCOLA MUNICIPAL DE EDUCACAO BASICA ESTUDANTE ANTONIO DE JESUS;AEE - FUNDAMENTAL; 10 ;;
AL;JUNQUEIRO;MUNICIPAL;27215440;ESCOLA MUNICIPAL DE EDUCACAO BASICA ESTUDANTE ANTONIO DE JESUS;AEE - INFANTIL; 3 ;;
AL;JUNQUEIRO;MUNICIPAL;27042952;ESCOLA MUNICIPAL DE EDUCACAO BASICA INTEGRAL AGRICOLA SAO FRANCISCO DE ASSIS;AEE - FUNDAMENTAL; 10 ;;
AL;JUNQUEIRO;MUNICIPAL;27215148;ESCOLA MUNICIPAL DE EDUCACAO BASICA INTEGRAL PROFESSORA MARIA DO CARMO COSTA;AEE - FUNDAMENTAL; 16 ;;
AL;JUNQUEIRO;MUNICIPAL;27043207;ESCOLA MUNICIPAL DE EDUCACAO BASICA MONICA ROSA DE JESUS;AEE - FUNDAMENTAL; 32 ;;
AL;JUNQUEIRO;MUNICIPAL;27043207;ESCOLA MUNICIPAL DE EDUCACAO BASICA MONICA ROSA DE JESUS;AEE - INFANTIL; 1 ;;
AL;JUNQUEIRO;MUNICIPAL;27042979;ESCOLA MUNICIPAL DE EDUCACAO BASICA NOSSA SENHORA DIVINA PASTORA;AEE - FUNDAMENTAL; 50 ;;
AL;JUNQUEIRO;MUNICIPAL;27043029;ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO PEREIRA DA SILVA;AEE - FUNDAMENTAL; 7 ;;
AL;JUNQUEIRO;MUNICIPAL;27043029;ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO PEREIRA DA SILVA;AEE - INFANTIL; 5 ;;
AL;JUNQUEIRO;MUNICIPAL;27215504;ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTO ANTONIO;AEE - FUNDAMENTAL; 20 ;;
AL;JUNQUEIRO;MUNICIPAL;27365018;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DIVINA LUZ;AEE - FUNDAMENTAL; 38 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27247007;CRECHE ESCOLA MENINO JESUS;AEE - INFANTIL; 10 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27055868;CRECHE JOSE CATU DOS SANTOS;AEE - INFANTIL; 4 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019500;ESCOLA DE ENS FUND DEPUTADO JOSE MARQUES DA SILVA;AEE - FUNDAMENTAL; 2 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019624;ESCOLA DE ENS FUND DOM PEDRO I;AEE - FUNDAMENTAL; 2 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019624;ESCOLA DE ENS FUND DOM PEDRO I;AEE - INFANTIL; 3 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27216764;ESCOLA DE ENS FUND GOVERNADOR LUIZ CAVALCANTE;AEE - FUNDAMENTAL; 10 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019543;ESCOLA DE ENS FUND JOAO ANGELINO DOS SANTOS;AEE - FUNDAMENTAL; 3 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019543;ESCOLA DE ENS FUND JOAO ANGELINO DOS SANTOS;AEE - INFANTIL; 3 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019640;ESCOLA DE ENS FUND JOSE FRANCISCO DE BRITO;AEE - FUNDAMENTAL; 1 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019560;ESCOLA DE ENS FUND JOSE JOVINO DA SILVA;AEE - FUNDAMENTAL; 2 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019578;ESCOLA DE ENS FUND JOSE ROCHA DOS SANTOS;AEE - INFANTIL; 1 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019586;ESCOLA DE ENS FUND LUIZ EUSTAQUIO TOLEDO;AEE - FUNDAMENTAL; 1 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27220427;ESCOLA DE ENS FUND PROFESSOR JOSE RODRIGUES FILHO;AEE - FUNDAMENTAL; 9 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019616;ESCOLA DE ENS FUND ULISSES LOPES DE OLIVEIRA;AEE - FUNDAMENTAL; 1 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019683;ESCOLA DE ENSINO FUNDAMENTAL DEPUTADO JOSE BERNARDES NETO;AEE - FUNDAMENTAL; 8 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019691;ESCOLA DE ENSINO FUNDAMENTAL DEPUTADO JOSE LUCIO DE MELO;AEE - FUNDAMENTAL; 7 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019594;ESCOLA DE ENSINO FUNDAMENTAL DEPUTADO MANOEL PEREIRA FILHO;AEE - FUNDAMENTAL; 17 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019527;ESCOLA DE ENSINO FUNDAMENTAL GOVERNADOR DIVALDO SURUAGY;AEE - FUNDAMENTAL; 4 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019527;ESCOLA DE ENSINO FUNDAMENTAL GOVERNADOR DIVALDO SURUAGY;AEE - INFANTIL; 3 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019535;ESCOLA DE ENSINO FUNDAMENTAL HERMETO PASCOAL;AEE - INFANTIL; 1 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019659;ESCOLA DE ENSINO FUNDAMENTAL NOSSA SENHORA APARECIDA;AEE - FUNDAMENTAL; 7 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019659;ESCOLA DE ENSINO FUNDAMENTAL NOSSA SENHORA APARECIDA;AEE - INFANTIL; 2 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019721;ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR MURILO ROCHA MENDES;AEE - FUNDAMENTAL; 1 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019721;ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR MURILO ROCHA MENDES;AEE - INFANTIL; 2 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019551;ESCOLA DE ENSINO FUNDAMENTAL VEREADOR JOSE BEZERRA LEITE;AEE - FUNDAMENTAL; 1 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019551;ESCOLA DE ENSINO FUNDAMENTAL VEREADOR JOSE BEZERRA LEITE;AEE - INFANTIL; 2 ;;
AL;LAGOA DA CANOA;MUNICIPAL;27019667;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PEIXINHO DOURADO;AEE - INFANTIL; 18 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27053903;CENTRO DE ATENDIMENTO DE EDUCACAO ESPECIAL PROFESSORA DIVANEUZA CLARINDO DUARTE;AEE - FUNDAMENTAL; 2 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27053903;CENTRO DE ATENDIMENTO DE EDUCACAO ESPECIAL PROFESSORA DIVANEUZA CLARINDO DUARTE;AEE - INFANTIL; 2 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27053814;CENTRO DE EDUCACAO INFANTIL JORGE POSSIDONIO DOS REIS;AEE - INFANTIL; 7 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27054152;CENTRO DE EDUCACAO INFANTIL LUZINETE MARIA DA CONCEICAO;AEE - INFANTIL; 14 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27225828;CENTRO MUNICIPAL DE EDUCACAO INFANTIL EDITE BARBOSA DE ALMEIDA;AEE - INFANTIL; 6 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27020061;CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARINA SOARES BARBOSA;AEE - INFANTIL; 16 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27226433;CENTRO MUNICIPAL DE EDUCACAO INFANTIL NIZETE BARBOSA DA SILVA FAUSTINO;AEE - INFANTIL; 23 ;;
AL;LIMOEIRO DE ANADIA;ESTADUAL;27020274;ESCOLA ESTADUAL FRANCISCO DOMINGUES;AEE - MÉDIO; 28 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27020100;ESCOLA MUNICIPAL DE EDUCACAO BASICA ARACI CAVALCANTE DA SILVA;AEE - FUNDAMENTAL; 10 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27020100;ESCOLA MUNICIPAL DE EDUCACAO BASICA ARACI CAVALCANTE DA SILVA;AEE - INFANTIL; 2 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27019853;ESCOLA MUNICIPAL DE EDUCACAO BASICA CORONEL ADAUTO GOMES BARBOSA;AEE - FUNDAMENTAL; 2 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27020185;ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO DE DEUS BARBOSA;AEE - FUNDAMENTAL; 15 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27020185;ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO DE DEUS BARBOSA;AEE - INFANTIL; 6 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27019845;ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE TEODORO DA SILVA;AEE - FUNDAMENTAL; 17 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27020045;ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA FERREIRA DE ALMEIDA;AEE - FUNDAMENTAL; 5 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27020045;ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA FERREIRA DE ALMEIDA;AEE - INFANTIL; 2 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27020193;ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA JULIA FERREIRA DE ALBUQUERQUE;AEE - FUNDAMENTAL; 7 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27222845;ESCOLA MUNICIPAL DE EDUCACAO BASICA NOSSA SENHORA DA CONCEICAO;AEE - FUNDAMENTAL; 11 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27020134;ESCOLA MUNICIPAL DE EDUCACAO BASICA OLIVAL TENORIO COSTA NETO;AEE - FUNDAMENTAL; 3 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27020134;ESCOLA MUNICIPAL DE EDUCACAO BASICA OLIVAL TENORIO COSTA NETO;AEE - INFANTIL; 5 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27019896;ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO ANTONIO LINO;AEE - FUNDAMENTAL; 6 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27020215;ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO ARAUJO DOS SANTOS;AEE - FUNDAMENTAL; 8 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27020118;ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO RIBEIRO;AEE - FUNDAMENTAL; 26 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27019756;ESCOLA MUNICIPAL DE EDUCACAO BASICA PREFEITO BENICIO FERREIRA REIS;AEE - FUNDAMENTAL; 31 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27052354;ESCOLA MUNICIPAL DE EDUCACAO BASICA PREFEITO PEDRO FERREIRA DA SILVA;AEE - FUNDAMENTAL; 26 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27052354;ESCOLA MUNICIPAL DE EDUCACAO BASICA PREFEITO PEDRO FERREIRA DA SILVA;AEE - INFANTIL; 2 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27020126;ESCOLA MUNICIPAL DE EDUCACAO BASICA PRESIDENTE ERNESTO GEISEL;AEE - FUNDAMENTAL; 4 ;;
AL;LIMOEIRO DE ANADIA;MUNICIPAL;27019993;ESCOLA MUNICIPAL DE EDUCACAO BASICA RODRIGO DA ROCHA CAVALCANTE CAMELO;AEE - FUNDAMENTAL; 4 ;;
AL;MACEIO;ESTADUAL;27237400;CAS CENTRO DE ATENDIMENTO AS PESSOAS COM SURDEZ JOELINA ALVES CERQUEIRA;AEE - FUNDAMENTAL; 20 ;;
AL;MACEIO;ESTADUAL;27237400;CAS CENTRO DE ATENDIMENTO AS PESSOAS COM SURDEZ JOELINA ALVES CERQUEIRA;AEE - INFANTIL; 2 ;;
AL;MACEIO;ESTADUAL;27237400;CAS CENTRO DE ATENDIMENTO AS PESSOAS COM SURDEZ JOELINA ALVES CERQUEIRA;AEE - MÉDIO; 6 ;;
AL;MACEIO;ESTADUAL;27224546;CENTRO EDUCACIONAL DE JOVENS E ADULTOS PAULO FREIRE - CEJA;AEE - FUNDAMENTAL; 9 ;;
AL;MACEIO;ESTADUAL;27224546;CENTRO EDUCACIONAL DE JOVENS E ADULTOS PAULO FREIRE - CEJA;AEE - MÉDIO; 7 ;;
AL;MACEIO;ESTADUAL;27218163;CENTRO ESTADUAL DE EDUCACAO PROFESSORA WANDETTE GOMES DE CASTRO;AEE - FUNDAMENTAL; 56 ;;
AL;MACEIO;ESTADUAL;27218163;CENTRO ESTADUAL DE EDUCACAO PROFESSORA WANDETTE GOMES DE CASTRO;AEE - INFANTIL; 6 ;;
AL;MACEIO;ESTADUAL;27218163;CENTRO ESTADUAL DE EDUCACAO PROFESSORA WANDETTE GOMES DE CASTRO;AEE - MÉDIO; 3 ;;
AL;MACEIO;MUNICIPAL;27051722;CMEI ANA CAROLINA GALINA FORTES FERREIRA SANTIAGO;AEE - INFANTIL; 34 ;;
AL;MACEIO;MUNICIPAL;27222470;CMEI BENEVIDES EPAMINONDAS DA SILVA;AEE - INFANTIL; 12 ;;
AL;MACEIO;MUNICIPAL;27222446;CMEI BRENO AGRA;AEE - INFANTIL; 23 ;;
AL;MACEIO;MUNICIPAL;27048438;CMEI GOVERNADOR LUIS ABILIO DE SOUSA NETO;AEE - INFANTIL; 22 ;;
AL;MACEIO;MUNICIPAL;27230147;CMEI HELOISA MARINHO DE GUSMAO MEDEIROS;AEE - INFANTIL; 18 ;;
AL;MACEIO;MUNICIPAL;27230457;CMEI HERBERT DE SOUZA;AEE - INFANTIL; 19 ;;
AL;MACEIO;MUNICIPAL;27036154;CMEI JOAO XXIII;AEE - INFANTIL; 9 ;;
AL;MACEIO;MUNICIPAL;27222926;CMEI JOSE MARIA DE MELO;AEE - INFANTIL; 27 ;;
AL;MACEIO;MUNICIPAL;27222454;CMEI LEDA COLLOR DE MELLO;AEE - INFANTIL; 20 ;;
AL;MACEIO;MUNICIPAL;27036219;CMEI LUIZ CALHEIROS JUNIOR;AEE - INFANTIL; 20 ;;
AL;MACEIO;MUNICIPAL;27222497;CMEI MARIA LIEGE TAVARES DE ALBUQUERQUE;AEE - INFANTIL; 22 ;;
AL;MACEIO;MUNICIPAL;27053806;CMEI MARTHA CELIA DE VASCONCELLOS BERNARDES;AEE - INFANTIL; 28 ;;
AL;MACEIO;MUNICIPAL;27215253;CMEI PADRE SILVESTRE VREDEGOOR;AEE - INFANTIL; 16 ;;
AL;MACEIO;MUNICIPAL;27245004;CMEI PRESIDENTE FRANCISCO DE PAULA RODRIGUES ALVES;AEE - INFANTIL; 23 ;;
AL;MACEIO;MUNICIPAL;27054802;CMEI PROFESSOR EDVALDO ALBUQUERQUE DOS SANTOS;AEE - INFANTIL; 17 ;;
AL;MACEIO;MUNICIPAL;27038084;CMEI PROFESSOR MANOEL COELHO NETO;AEE - INFANTIL; 17 ;;
AL;MACEIO;MUNICIPAL;27225348;CMEI PROFESSOR PAULO FREIRE;AEE - INFANTIL; 13 ;;
AL;MACEIO;MUNICIPAL;27053369;CMEI PROFESSOR SILVANIO BARBOSA DOS SANTOS;AEE - INFANTIL; 15 ;;
AL;MACEIO;MUNICIPAL;27055647;CMEI PROFESSORA ALBENE CLARINDO DUARTE;AEE - INFANTIL; 26 ;;
AL;MACEIO;MUNICIPAL;27053385;CMEI PROFESSORA DULCINETE BARROS ALVES;AEE - INFANTIL; 10 ;;
AL;MACEIO;MUNICIPAL;27230678;CMEI PROFESSORA ELZA LIRA;AEE - INFANTIL; 8 ;;
AL;MACEIO;MUNICIPAL;27051714;CMEI PROFESSORA FULVIA MARIA DE BARROS MOTT ROSEMBERG;AEE - INFANTIL; 33 ;;
AL;MACEIO;MUNICIPAL;27230163;CMEI PROFESSORA MARIA DE FATIMA MELO DOS SANTOS;AEE - INFANTIL; 16 ;;
AL;MACEIO;MUNICIPAL;27036880;CMEI PROFESSORA MARIA DE LOURDES VIEIRA;AEE - INFANTIL; 13 ;;
AL;MACEIO;MUNICIPAL;27230244;CMEI PROFESSORA MARIA DO SOCORRO TAVARES LIMA DA SILVA;AEE - INFANTIL; 15 ;;
AL;MACEIO;MUNICIPAL;27051781;CMEI PROFESSORA MARIA SALETE DA SILVA;AEE - INFANTIL; 24 ;;
AL;MACEIO;MUNICIPAL;27225291;CMEI PROFESSORA RUTH BRAGA QUINTELA CAVALCANTE;AEE - INFANTIL; 9 ;;
AL;MACEIO;MUNICIPAL;27051692;CMEI PROFESSORA SONIA MARIA SOUZA CAVALCANTI;AEE - INFANTIL; 20 ;;
AL;MACEIO;MUNICIPAL;27230422;CMEI TOBIAS GRANJA;AEE - INFANTIL; 32 ;;
AL;MACEIO;MUNICIPAL;27230511;CMEI VEREADOR BRAGA NETO;AEE - INFANTIL; 8 ;;
AL;MACEIO;MUNICIPAL;27222934;CMEI VICE-GOVERNADOR FRANCISCO MELLO;AEE - INFANTIL; 28 ;;
AL;MACEIO;MUNICIPAL;27038068;CMEI WALTER PITOMBO LARANJEIRAS;AEE - INFANTIL; 28 ;;
AL;MACEIO;MUNICIPAL;27218155;ESCOLA DE ENSINO FUNDAMENTAL LUIZ PEDRO DA SILVA I;AEE - FUNDAMENTAL; 27 ;;
AL;MACEIO;MUNICIPAL;27226301;ESCOLA DE ENSINO FUNDAMENTAL LUIZ PEDRO DA SILVA IV;AEE - FUNDAMENTAL; 16 ;;
