;;;;;;;;
ESCOLAS DE EDUCAÇÃO PROFISSIONAL E MATRÍCULAS CONSIDERADAS NO FUNDEB 2026;;;;;;;;
UF;Município;Código da Escola no INEP;CNPJ;Entidade;Segmento;Categoria;Conveniada; Número de Alunos 
GO;MONTE ALEGRE DE GOIAS;52013570;;COLEGIO ESTADUAL ANTONIO JOSE DE OLIVEIRA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;177,00
GO;MONTE ALEGRE DE GOIAS;52013650;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO PROFESSORA IRANY NUNES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;38,00
GO;MONTE ALEGRE DE GOIAS;52070255;;COLEGIO ESTADUAL QUILOMBOLA KALUNGA SALUSTRIANO PEREIRA DAS ;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;67,00
GO;MONTES CLAROS DE GOIAS;52005500;;COLEGIO ESTADUAL FRANCISCO MODESTO DA SILVA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;135,00
GO;MONTIVIDIU;52053814;;COLEGIO ESTADUAL RAFAEL NASCIMENTO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;513,00
GO;MONTIVIDIU DO NORTE;52008320;;COLEGIO ESTADUAL CHICO MENDES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;71,00
GO;MONTIVIDIU DO NORTE;52008339;;COLEGIO ESTADUAL DA MATA AZUL;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;41,00
GO;MORRINHOS;52060071;;COLEGIO ESTADUAL CORONEL PEDRO NUNES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;311,00
GO;MORRO AGUDO DE GOIAS;52018172;;COLEGIO ESTADUAL RAMIRO PEDRO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;69,00
GO;MOSSAMEDES;52029425;;COLEGIO ESTADUAL BARAO DE MOSSAMEDES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;46,00
GO;MOZARLANDIA;52000648;;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS COSTA E SILVA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;131,00
GO;MUNDO NOVO;52000842;;CENTRO DE ENSINO EM PERIODO INTEGRAL OTAVIANO SANTOS CALDAS;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;76,00
GO;MUNDO NOVO;52096254;;COLEGIO ESTADUAL PROFESSORA IVANIA MARIA FERRASSOLI;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;50,00
GO;MUTUNOPOLIS;52008487;;CENTRO DE ENSINO EM PERIODO INTEGRAL JOAO TEODORO DE OLIVEIR;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;112,00
GO;NAZARIO;52029620;;COLEGIO ESTADUAL PROFESSOR EDMIR POVOA LEMES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;199,00
GO;NAZARIO;52029654;;COLEGIO ESTADUAL MAJOR GETULINO ARTIAGA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;23,00
GO;NEROPOLIS;52039200;;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS DOUTOR NEGREIRO;CONCOMITANTE AO ENS. MÉDIO SISTEMA S;Pública;Não se aplica;1,00
GO;NEROPOLIS;52039218;;COLEGIO ESTADUAL JOSE VALENTE;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;174,00
GO;NEROPOLIS;52039234;;COLEGIO ESTADUAL MAURO BORGES TEIXEIRA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;68,00
GO;NEROPOLIS;52039242;;COLEGIO ESTADUAL RUI BARBOSA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;211,00
GO;NIQUELANDIA;52008681;;CENTRO DE ENSINO EM PERIODO INTEGRAL JOAQUIM MARIA DE GODOI;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;58,00
GO;NIQUELANDIA;52008681;;CENTRO DE ENSINO EM PERIODO INTEGRAL JOAQUIM MARIA DE GODOI;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;60,00
GO;NIQUELANDIA;52008720;;ESCOLA ESTADUAL PROFESSOR AGOSTINHO NUNES DE SOUZA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;70,00
GO;NIQUELANDIA;52008746;;COLEGIO ESTADUAL THOMAZ ADORNO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;289,00
GO;NIQUELANDIA;52008746;;COLEGIO ESTADUAL THOMAZ ADORNO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;68,00
GO;NOVA AMERICA;52018318;;COLEGIO ESTADUAL ALVAMIR FARIA DOS ANJOS;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;87,00
GO;NOVA CRIXAS;52000931;;COLEGIO ESTADUAL ZIZI PERILLO CAIADO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;267,00
GO;NOVA CRIXAS;52001130;;COLEGIO ESTADUAL BASILIO EVANGELISTA ROSA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;53,00
GO;NOVA GLORIA;52018393;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO ANTONIO LUIZ LACERDA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;20,00
GO;NOVA GLORIA;52018423;;COLEGIO ESTADUAL BEZERRA DE MENEZES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;110,00
GO;NOVA GLORIA;52018431;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO EDSON AYRES PEREIRA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;12,00
GO;NOVA ROMA;52013880;;COLEGIO ESTADUAL MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;28,00
GO;NOVA VENEZA;52025454;;COLEGIO ESTADUAL FRANCISCO ALVES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;178,00
GO;NOVO BRASIL;52027996;;COLEGIO ESTADUAL ALFREDO NASSER;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;35,00
GO;NOVO BRASIL;52028020;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO IRACEMA TELES DE OLIVE;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;12,00
GO;NOVO GAMA;52047172;;CAIC NOVO GAMA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;21,00
GO;NOVO GAMA;52047172;;CAIC NOVO GAMA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;93,00
GO;NOVO GAMA;52047202;;COLEGIO ESTADUAL NOVO GAMA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;87,00
GO;NOVO GAMA;52047202;;COLEGIO ESTADUAL NOVO GAMA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;296,00
GO;NOVO GAMA;52047555;;COLEGIO ESTADUAL PROFESSOR BENEDITO VIEIRA DE SA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;1,00
GO;NOVO GAMA;52047555;;COLEGIO ESTADUAL PROFESSOR BENEDITO VIEIRA DE SA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;25,00
GO;NOVO PLANALTO;52001148;;COLEGIO ESTADUAL ANA MARIA TORRES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;147,00
GO;ORIZONA;52061817;;COLEGIO ESTADUAL SENADOR JOSE DA COSTA PEREIRA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;77,00
GO;ORIZONA;52082237;05571077000135;ESCOLA FAMILIA AGRICOLA DE ORIZONA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL ALTERNÂNCIA;Comunitária;Estadual;109,00
GO;ORIZONA;52107000;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO JOAO GONCALVES RIBEIRO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;80,00
GO;OURO VERDE DE GOIAS;52025624;;COLEGIO ESTADUAL ROQUE ROMEU RAMOS;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;106,00
GO;OUVIDOR;52066550;;COLEGIO ESTADUAL ANTONIO FERREIRA GOULART;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;209,00
GO;PADRE BERNARDO;52090299;;CENTRO DE ENSINO EM PERIODO INTEGRAL DE EDUCACAO DO CAMPO SA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;63,00
GO;PADRE BERNARDO;52264467;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO JOAO ALVES DE CASTRO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;230,00
GO;PALMEIRAS DE GOIAS;52056767;;CENTRO DE ENSINO EM PERIODO INTEGRAL BARAO DO RIO BRANCO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;15,00
GO;PALMEIRAS DE GOIAS;52056791;;ESCOLA ESTADUAL LOURIVAL BUENO DE OLIVEIRA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;163,00
GO;PALMEIRAS DE GOIAS;52057216;;COLEGIO ESTADUAL QUILOMBOLA DE PALMEIRAS DE GOIAS;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;236,00
GO;PALMINOPOLIS;52057259;;COLEGIO ESTADUAL DESEMBARGADOR HAMILTON DE BARROS VELASCO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;122,00
GO;PANAMA;52060888;;COLEGIO ESTADUAL ALBERTO MIRANDA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;78,00
GO;PARANAIGUARA;52067661;;COLEGIO ESTADUAL BELMIRO SOARES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;195,00
GO;PARAUNA;52057330;;COLEGIO ESTADUAL OTAVIANO DE MORAES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;292,00
GO;PEROLANDIA;52054063;;COLEGIO ESTADUAL JOSE DUTRA DE OLIVEIRA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;102,00
GO;PIRACANJUBA;52061051;;COLEGIO ESTADUAL JOSE FELICIANO FERREIRA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;221,00
GO;PIRACANJUBA;52061108;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO DONA CLOTILDE COSTA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;12,00
GO;PIRANHAS;52005720;;CENTRO DE ENSINO EM PERIODO INTEGRAL MARIA EULALIA DE JESUS ;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;52,00
GO;PIRENOPOLIS;52049809;;COLEGIO ESTADUAL COMENDADOR JOAQUIM ALVES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;51,00
GO;PIRENOPOLIS;52049817;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO DIOLINO RODRIGUES DA L;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;36,00
GO;PIRENOPOLIS;52049841;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO JARBAS JAYME;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;32,00
GO;PIRENOPOLIS;52049868;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO JOSE GALDINO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;15,00
GO;PIRENOPOLIS;52049884;;COLEGIO ESTADUAL SENHOR DO BONFIM;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;52,00
GO;PIRENOPOLIS;52050777;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO BENEDITA CIPRIANO GOME;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;16,00
GO;PIRES DO RIO;52062619;;COLEGIO ESTADUAL DOUTOR FRANCISCO ACCIOLI;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;169,00
GO;PIRES DO RIO;52062635;;COLEGIO ESTADUAL RODRIGO RODRIGUES DA CUNHA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;136,00
GO;PLANALTINA;52050793;;CENTRO INTEGRADO DE EDUCACAO MODELO CIEM;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;160,00
GO;PLANALTINA;52050840;;COLEGIO ESTADUAL ALFA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;51,00
GO;PLANALTINA;52050866;;COLEGIO ESTADUAL ALBERT EINSTEIN;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;196,00
GO;PLANALTINA;52050874;;COLEGIO ESTADUAL SETE LESTE;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;94,00
GO;PLANALTINA;52051129;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO ALDA FERREIRA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;158,00
GO;PONTALINA;52061310;;COLEGIO ESTADUAL SANTA RITA DE CASSIA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;79,00
GO;PORANGATU;52010287;;COLEGIO ESTADUAL STELLANIS KOPANAKIS PACHECO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;57,00
GO;PORANGATU;52010287;;COLEGIO ESTADUAL STELLANIS KOPANAKIS PACHECO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;632,00
GO;PORANGATU;52010309;;CENTRO DE ENSINO EM PERIODO INTEGRAL WALDEMAR LOPES AMARAL D;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;165,00
GO;PORTEIRAO;52059235;;COLEGIO ESTADUAL PROFESSOR BRAZ SIMOES BORGES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;109,00
GO;PORTELANDIA;52054101;;COLEGIO ESTADUAL MANOEL COSTA LIMA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;137,00
GO;POSSE;52041875;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO BARREIRO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;55,00
GO;POSSE;52041905;;COLEGIO ESTADUAL DE EDUCACAO DO CAMPO NOVA VISTA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;42,00
GO;POSSE;52041921;;COLEGIO ESTADUAL PROFESSORA JOSEFA BARBOSA VALENTE;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;642,00
GO;PROFESSOR JAMIL;52061612;;CENTRO DE ENSINO EM PERIODO INTEGRAL QUILOMBOLA PROFESSOR JA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;31,00
GO;QUIRINOPOLIS;52067815;;COLEGIO ESTADUAL DR ONERIO PEREIRA VIEIRA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;85,00
GO;QUIRINOPOLIS;52067815;;COLEGIO ESTADUAL DR ONERIO PEREIRA VIEIRA;CONCOMITANTE AO ENS. MÉDIO SISTEMA S;Pública;Não se aplica;2,00
GO;QUIRINOPOLIS;52067815;;COLEGIO ESTADUAL DR ONERIO PEREIRA VIEIRA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;331,00
GO;QUIRINOPOLIS;52067823;;CENTRO DE ENSINO EM PERIODO INTEGRAL INDEPENDENCIA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;32,00
GO;QUIRINOPOLIS;52067823;;CENTRO DE ENSINO EM PERIODO INTEGRAL INDEPENDENCIA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;48,00
GO;QUIRINOPOLIS;52067831;;COLEGIO ESTADUAL JUSCELINO KUBITSCHEK;CONCOMITANTE AO ENS. MÉDIO SISTEMA S;Pública;Não se aplica;1,00
GO;QUIRINOPOLIS;52067831;;COLEGIO ESTADUAL JUSCELINO KUBITSCHEK;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;65,00
GO;QUIRINOPOLIS;52067831;;COLEGIO ESTADUAL JUSCELINO KUBITSCHEK;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;65,00
GO;QUIRINOPOLIS;52067874;;COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS CEPMG PEDRO LUD;CONCOMITANTE AO ENS. MÉDIO SISTEMA S;Pública;Não se aplica;2,00
GO;RIALMA;52018920;;CENTRO DE ENSINO EM PERIODO INTEGRAL RUI BARBOSA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;102,00
GO;RIANAPOLIS;52019101;;COLEGIO ESTADUAL CONEGO JOSE TRINDADE DA FONSECA E SILVA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;33,00
GO;RIO VERDE;52054209;;COLEGIO ESTADUAL MARTINS BORGES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;496,00
GO;RIO VERDE;52054209;;COLEGIO ESTADUAL MARTINS BORGES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;153,00
GO;RIO VERDE;52054209;;COLEGIO ESTADUAL MARTINS BORGES;CONCOMITANTE AO ENS. MÉDIO SISTEMA S;Pública;Não se aplica;2,00
GO;RIO VERDE;52054217;;COLEGIO ESTADUAL OLYNTO PEREIRA DE CASTRO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;621,00
GO;RIO VERDE;52054292;;COLEGIO ESTADUAL ABEL PEREIRA DE CASTRO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;70,00
GO;RIO VERDE;52054292;;COLEGIO ESTADUAL ABEL PEREIRA DE CASTRO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;70,00
GO;RIO VERDE;52054330;;COLEGIO ESTADUAL DO SOL;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;373,00
GO;RIO VERDE;52054357;;COLEGIO ESTADUAL FILHINHO PORTILHO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;207,00
GO;RIO VERDE;52054357;;COLEGIO ESTADUAL FILHINHO PORTILHO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;90,00
GO;RIO VERDE;52054365;;COLEGIO ESTADUAL FREDERICO JAYME;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;182,00
GO;RIO VERDE;52054365;;COLEGIO ESTADUAL FREDERICO JAYME;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;72,00
GO;RIO VERDE;52054381;;COLEGIO ESTADUAL MANOEL AYRES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;56,00
GO;RIO VERDE;52054381;;COLEGIO ESTADUAL MANOEL AYRES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;58,00
GO;RIO VERDE;52054403;;COLEGIO ESTADUAL OSCAR RIBEIRO DA CUNHA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;424,00
GO;RIO VERDE;52054411;;CENTRO DE ENSINO EM PERIODO INTEGRAL MARIA RIBEIRO CARNEIRO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL SISTEMA S;Pública;Não se aplica;34,00
